Store,Date,Sales,Open
49,2015-07-09,6461,1
50,2015-07-09,3565,1
1,2015-07-08,3797,1
2,2015-07-08,5676,1
3,2015-07-08,6347,1
4,2015-07-08,8620,1
5,2015-07-08,4990,1
6,2015-07-08,4072,1
7,2015-07-08,9204,1
8,2015-07-08,5322,1
9,2015-07-08,5621,1
10,2015-07-08,4865,1
11,2015-07-08,6907,1
12,2015-07-08,6350,1
13,2015-07-08,3709,1
14,2015-07-08,4720,1
15,2015-07-08,5466,1
16,2015-07-08,8224,1
17,2015-07-08,5876,1
18,2015-07-08,6676,1
19,2015-07-08,5350,1
20,2015-07-08,7708,1
21,2015-07-08,3950,1
22,2015-07-08,4194,1
23,2015-07-08,4294,1
24,2015-07-08,8909,1
25,2015-07-08,9246,1
26,2015-07-08,6641,1
27,2015-07-08,8125,1
28,2015-07-08,3912,1
29,2015-07-08,6816,1
30,2015-07-08,4042,1
31,2015-07-08,4747,1
32,2015-07-08,3784,1
33,2015-07-08,7043,1
34,2015-07-08,7592,1
35,2015-07-08,9574,1
36,2015-07-08,8021,1
37,2015-07-08,5547,1
38,2015-07-08,4668,1
39,2015-07-08,4343,1
40,2015-07-08,3678,1
41,2015-07-08,3936,1
42,2015-07-08,9983,1
43,2015-07-08,5455,1
44,2015-07-08,4533,1
45,2015-07-08,4278,1
46,2015-07-08,4299,1
47,2015-07-08,6580,1
48,2015-07-08,3451,1
49,2015-07-08,6968,1
50,2015-07-08,4162,1
1,2015-07-07,3650,1
2,2015-07-07,4313,1
3,2015-07-07,6180,1
4,2015-07-07,8127,1
5,2015-07-07,4036,1
6,2015-07-07,4021,1
7,2015-07-07,9207,1
8,2015-07-07,5365,1
9,2015-07-07,6940,1
10,2015-07-07,5476,1
11,2015-07-07,6620,1
12,2015-07-07,5808,1
13,2015-07-07,3129,1
14,2015-07-07,4955,1
15,2015-07-07,5555,1
16,2015-07-07,6992,1
17,2015-07-07,5184,1
18,2015-07-07,5627,1
19,2015-07-07,5873,1
20,2015-07-07,7632,1
21,2015-07-07,4037,1
22,2015-07-07,3757,1
23,2015-07-07,3914,1
24,2015-07-07,7651,1
25,2015-07-07,8802,1
26,2015-07-07,4909,1
27,2015-07-07,7958,1
28,2015-07-07,4022,1
29,2015-07-07,6223,1
30,2015-07-07,3226,1
31,2015-07-07,5148,1
32,2015-07-07,3747,1
33,2015-07-07,6077,1
34,2015-07-07,7832,1
35,2015-07-07,8801,1
36,2015-07-07,8931,1
37,2015-07-07,4782,1
38,2015-07-07,4346,1
39,2015-07-07,4084,1
40,2015-07-07,3496,1
41,2015-07-07,3728,1
42,2015-07-07,8473,1
43,2015-07-07,5654,1
44,2015-07-07,4341,1
45,2015-07-07,4330,1
46,2015-07-07,3726,1
47,2015-07-07,6175,1
48,2015-07-07,3011,1
49,2015-07-07,5594,1
50,2015-07-07,3700,1
1,2015-07-06,4359,1
2,2015-07-06,4132,1
3,2015-07-06,6736,1
4,2015-07-06,9967,1
5,2015-07-06,4328,1
6,2015-07-06,4508,1
7,2015-07-06,10790,1
8,2015-07-06,6740,1
9,2015-07-06,7758,1
10,2015-07-06,6143,1
11,2015-07-06,7135,1
12,2015-07-06,6226,1
13,2015-07-06,3055,1
14,2015-07-06,5706,1
15,2015-07-06,5431,1
16,2015-07-06,8059,1
17,2015-07-06,5446,1
18,2015-07-06,6614,1
19,2015-07-06,6542,1
20,2015-07-06,9124,1
21,2015-07-06,4271,1
22,2015-07-06,3681,1
23,2015-07-06,5393,1
24,2015-07-06,9427,1
25,2015-07-06,12496,1
26,2015-07-06,6257,1
27,2015-07-06,10271,1
28,2015-07-06,4179,1
29,2015-07-06,7703,1
30,2015-07-06,3764,1
31,2015-07-06,5356,1
32,2015-07-06,4035,1
33,2015-07-06,8602,1
34,2015-07-06,8650,1
35,2015-07-06,10894,1
36,2015-07-06,9741,1
37,2015-07-06,5393,1
38,2015-07-06,5469,1
39,2015-07-06,4779,1
40,2015-07-06,3747,1
41,2015-07-06,5035,1
42,2015-07-06,10124,1
43,2015-07-06,6993,1
44,2015-07-06,4845,1
45,2015-07-06,4976,1
46,2015-07-06,4494,1
47,2015-07-06,7258,1
48,2015-07-06,3734,1
49,2015-07-06,6660,1
50,2015-07-06,3815,1
1,2015-07-04,4797,1
2,2015-07-04,4475,1
3,2015-07-04,4482,1
4,2015-07-04,9358,1
5,2015-07-04,2240,1
6,2015-07-04,2979,1
7,2015-07-04,6559,1
8,2015-07-04,3418,1
9,2015-07-04,6223,1
10,2015-07-04,5120,1
11,2015-07-04,5372,1
12,2015-07-04,5119,1
13,2015-07-04,3906,1
14,2015-07-04,3649,1
15,2015-07-04,5388,1
16,2015-07-04,5054,1
17,2015-07-04,2592,1
18,2015-07-04,5001,1
19,2015-07-04,4013,1
20,2015-07-04,5383,1
21,2015-07-04,4734,1
22,2015-07-04,3188,1
23,2015-07-04,3810,1
24,2015-07-04,6454,1
25,2015-07-04,8243,1
26,2015-07-04,5313,1
27,2015-07-04,5233,1
28,2015-07-04,1891,1
29,2015-07-04,6228,1
30,2015-07-04,2919,1
31,2015-07-04,5342,1
32,2015-07-04,2805,1
33,2015-07-04,7914,1
34,2015-07-04,7511,1
35,2015-07-04,8089,1
36,2015-07-04,9217,1
37,2015-07-04,5594,1
38,2015-07-04,6061,1
39,2015-07-04,3203,1
40,2015-07-04,3634,1
41,2015-07-04,5994,1
42,2015-07-04,6597,1
43,2015-07-04,4167,1
44,2015-07-04,3490,1
45,2015-07-04,5752,1
46,2015-07-04,4085,1
47,2015-07-04,4607,1
48,2015-07-04,2478,1
49,2015-07-04,7578,1
50,2015-07-04,4186,1
1,2015-07-03,4665,1
2,2015-07-03,4838,1
3,2015-07-03,8149,1
4,2015-07-03,11543,1
5,2015-07-03,4475,1
6,2015-07-03,4594,1
7,2015-07-03,11976,1
8,2015-07-03,6535,1
9,2015-07-03,8363,1
10,2015-07-03,5915,1
11,2015-07-03,7689,1
12,2015-07-03,7311,1
13,2015-07-03,8948,1
14,2015-07-03,6252,1
15,2015-07-03,7554,1
16,2015-07-03,9453,1
17,2015-07-03,5948,1
18,2015-07-03,7810,1
19,2015-07-03,7619,1
20,2015-07-03,7548,1
21,2015-07-03,6743,1
22,2015-07-03,5673,1
23,2015-07-03,6202,1
24,2015-07-03,10896,1
25,2015-07-03,10709,1
26,2015-07-03,7260,1
27,2015-07-03,10286,1
28,2015-07-03,5027,1
29,2015-07-03,9644,1
30,2015-07-03,3684,1
31,2015-07-03,6714,1
32,2015-07-03,5415,1
33,2015-07-03,8194,1
34,2015-07-03,8951,1
35,2015-07-03,13950,1
36,2015-07-03,9388,1
37,2015-07-03,7024,1
38,2015-07-03,5701,1
39,2015-07-03,5371,1
40,2015-07-03,4038,1
41,2015-07-03,6289,1
42,2015-07-03,9872,1
43,2015-07-03,7429,1
44,2015-07-03,6152,1
45,2015-07-03,6517,1
46,2015-07-03,5239,1
47,2015-07-03,7046,1
48,2015-07-03,3672,1
49,2015-07-03,8214,1
50,2015-07-03,4439,1
1,2015-07-02,5558,1
2,2015-07-02,6189,1
3,2015-07-02,7450,1
4,2015-07-02,10323,1
5,2015-07-02,6035,1
6,2015-07-02,5335,1
7,2015-07-02,10996,1
8,2015-07-02,8658,1
9,2015-07-02,8395,1
10,2015-07-02,6317,1
11,2015-07-02,7961,1
12,2015-07-02,7886,1
13,2015-07-02,5652,1
14,2015-07-02,6153,1
15,2015-07-02,7242,1
16,2015-07-02,8407,1
17,2015-07-02,6084,1
18,2015-07-02,7971,1
19,2015-07-02,7493,1
20,2015-07-02,9741,1
21,2015-07-02,5959,1
22,2015-07-02,5134,1
23,2015-07-02,6242,1
24,2015-07-02,8731,1
25,2015-07-02,12263,1
26,2015-07-02,8172,1
27,2015-07-02,9896,1
28,2015-07-02,6073,1
29,2015-07-02,7713,1
30,2015-07-02,4277,1
31,2015-07-02,6660,1
32,2015-07-02,5445,1
33,2015-07-02,8469,1
34,2015-07-02,9879,1
35,2015-07-02,12373,1
36,2015-07-02,9476,1
37,2015-07-02,7953,1
38,2015-07-02,6007,1
39,2015-07-02,5596,1
40,2015-07-02,4413,1
41,2015-07-02,5219,1
42,2015-07-02,10296,1
43,2015-07-02,6796,1
44,2015-07-02,6299,1
45,2015-07-02,5464,1
46,2015-07-02,4644,1
47,2015-07-02,7908,1
48,2015-07-02,3940,1
49,2015-07-02,8095,1
50,2015-07-02,4279,1
1,2015-07-01,5223,1
2,2015-07-01,6431,1
3,2015-07-01,8311,1
4,2015-07-01,11216,1
5,2015-07-01,6253,1
6,2015-07-01,5804,1
7,2015-07-01,11024,1
8,2015-07-01,8523,1
9,2015-07-01,8490,1
10,2015-07-01,7896,1
11,2015-07-01,9599,1
12,2015-07-01,7765,1
13,2015-07-01,6796,1
14,2015-07-01,5881,1
15,2015-07-01,6043,1
16,2015-07-01,10529,1
17,2015-07-01,6779,1
18,2015-07-01,7215,1
19,2015-07-01,8679,1
20,2015-07-01,8977,1
21,2015-07-01,5169,1
22,2015-07-01,5181,1
23,2015-07-01,7580,1
24,2015-07-01,10589,1
25,2015-07-01,12712,1
26,2015-07-01,7222,1
27,2015-07-01,10857,1
28,2015-07-01,5702,1
29,2015-07-01,9416,1
30,2015-07-01,4903,1
31,2015-07-01,7068,1
32,2015-07-01,5614,1
33,2015-07-01,9403,1
34,2015-07-01,9822,1
35,2015-07-01,11007,1
36,2015-07-01,10145,1
37,2015-07-01,6907,1
38,2015-07-01,7684,1
39,2015-07-01,6567,1
40,2015-07-01,4789,1
41,2015-07-01,5408,1
42,2015-07-01,11403,1
43,2015-07-01,6547,1
44,2015-07-01,6921,1
45,2015-07-01,5621,1
46,2015-07-01,4733,1
47,2015-07-01,7887,1
48,2015-07-01,4214,1
49,2015-07-01,8451,1
50,2015-07-01,5760,1
1,2015-06-30,5735,1
2,2015-06-30,9863,1
3,2015-06-30,13261,1
4,2015-06-30,13106,1
5,2015-06-30,6635,1
6,2015-06-30,7427,1
7,2015-06-30,14838,1
8,2015-06-30,9836,1
9,2015-06-30,10447,1
10,2015-06-30,8565,1
11,2015-06-30,11706,1
12,2015-06-30,13704,1
13,2015-06-30,6110,1
14,2015-06-30,10175,1
15,2015-06-30,11332,1
16,2015-06-30,11120,1
17,2015-06-30,11774,1
18,2015-06-30,10838,1
19,2015-06-30,9628,1
20,2015-06-30,11417,1
21,2015-06-30,9921,1
22,2015-06-30,8050,1
23,2015-06-30,7929,1
24,2015-06-30,18220,1
25,2015-06-30,16572,1
26,2015-06-30,8697,1
27,2015-06-30,19780,1
28,2015-06-30,6959,1
29,2015-06-30,11043,1
30,2015-06-30,6456,1
31,2015-06-30,8121,1
32,2015-06-30,5980,1
33,2015-06-30,12232,1
34,2015-06-30,11748,1
35,2015-06-30,21331,1
36,2015-06-30,12651,1
37,2015-06-30,8478,1
38,2015-06-30,8440,1
39,2015-06-30,8047,1
40,2015-06-30,5251,1
41,2015-06-30,8145,1
42,2015-06-30,18426,1
43,2015-06-30,11159,1
44,2015-06-30,7837,1
45,2015-06-30,6372,1
46,2015-06-30,8502,1
47,2015-06-30,13635,1
48,2015-06-30,4987,1
49,2015-06-30,9756,1
50,2015-06-30,6242,1
1,2015-06-29,5197,1
2,2015-06-29,7961,1
3,2015-06-29,10243,1
4,2015-06-29,11692,1
5,2015-06-29,7623,1
6,2015-06-29,6995,1
7,2015-06-29,13689,1
8,2015-06-29,10444,1
9,2015-06-29,13457,1
10,2015-06-29,8057,1
11,2015-06-29,11296,1
12,2015-06-29,13738,1
13,2015-06-29,6741,1
14,2015-06-29,8671,1
15,2015-06-29,11290,1
16,2015-06-29,12614,1
17,2015-06-29,10474,1
18,2015-06-29,11224,1
19,2015-06-29,11782,1
20,2015-06-29,12156,1
21,2015-06-29,10608,1
22,2015-06-29,8339,1
23,2015-06-29,9522,1
24,2015-06-29,16618,1
25,2015-06-29,14621,1
26,2015-06-29,11005,1
27,2015-06-29,18736,1
28,2015-06-29,8496,1
29,2015-06-29,14107,1
30,2015-06-29,6701,1
31,2015-06-29,7416,1
32,2015-06-29,6176,1
33,2015-06-29,12165,1
34,2015-06-29,12108,1
35,2015-06-29,21370,1
36,2015-06-29,12727,1
37,2015-06-29,9069,1
38,2015-06-29,11180,1
39,2015-06-29,8158,1
40,2015-06-29,4853,1
41,2015-06-29,8013,1
42,2015-06-29,18911,1
43,2015-06-29,11757,1
44,2015-06-29,8698,1
45,2015-06-29,8569,1
46,2015-06-29,8621,1
47,2015-06-29,11392,1
48,2015-06-29,5030,1
49,2015-06-29,10957,1
50,2015-06-29,7372,1
1,2015-06-27,4019,1
2,2015-06-27,2404,1
3,2015-06-27,5156,1
4,2015-06-27,8989,1
5,2015-06-27,1876,1
6,2015-06-27,3078,1
7,2015-06-27,6519,1
8,2015-06-27,3611,1
9,2015-06-27,7069,1
10,2015-06-27,4595,1
11,2015-06-27,6001,1
12,2015-06-27,6546,1
13,2015-06-27,4801,1
14,2015-06-27,3498,1
15,2015-06-27,6275,1
16,2015-06-27,4545,1
17,2015-06-27,2466,1
18,2015-06-27,4598,1
19,2015-06-27,4732,1
20,2015-06-27,6576,1
21,2015-06-27,5766,1
22,2015-06-27,3159,1
23,2015-06-27,4190,1
24,2015-06-27,7989,1
25,2015-06-27,9082,1
26,2015-06-27,6926,1
27,2015-06-27,7452,1
28,2015-06-27,2307,1
29,2015-06-27,7876,1
30,2015-06-27,3822,1
31,2015-06-27,5656,1
32,2015-06-27,2034,1
33,2015-06-27,9329,1
34,2015-06-27,7280,1
35,2015-06-27,9169,1
36,2015-06-27,10581,1
37,2015-06-27,7619,1
38,2015-06-27,6595,1
39,2015-06-27,2477,1
40,2015-06-27,4689,1
41,2015-06-27,6335,1
42,2015-06-27,8626,1
43,2015-06-27,4756,1
44,2015-06-27,3513,1
45,2015-06-27,6057,1
46,2015-06-27,5743,1
47,2015-06-27,5939,1
48,2015-06-27,2666,1
49,2015-06-27,7569,1
50,2015-06-27,4870,1
1,2015-06-26,3317,1
2,2015-06-26,3953,1
3,2015-06-26,6222,1
4,2015-06-26,7684,1
5,2015-06-26,3799,1
6,2015-06-26,4215,1
7,2015-06-26,7352,1
8,2015-06-26,5016,1
9,2015-06-26,6549,1
10,2015-06-26,4771,1
11,2015-06-26,6102,1
12,2015-06-26,6275,1
13,2015-06-26,3702,1
14,2015-06-26,5232,1
15,2015-06-26,6376,1
16,2015-06-26,6921,1
17,2015-06-26,4728,1
18,2015-06-26,6182,1
19,2015-06-26,6505,1
20,2015-06-26,7005,1
21,2015-06-26,5327,1
22,2015-06-26,4886,1
23,2015-06-26,4546,1
24,2015-06-26,8414,1
25,2015-06-26,9430,1
26,2015-06-26,5426,1
27,2015-06-26,7830,1
28,2015-06-26,4677,1
29,2015-06-26,6857,1
30,2015-06-26,3190,1
31,2015-06-26,4487,1
32,2015-06-26,3629,1
33,2015-06-26,7409,1
34,2015-06-26,6481,1
35,2015-06-26,10492,1
36,2015-06-26,7900,1
37,2015-06-26,5322,1
38,2015-06-26,5070,1
39,2015-06-26,3676,1
40,2015-06-26,3741,1
41,2015-06-26,5559,1
42,2015-06-26,9037,1
43,2015-06-26,5899,1
44,2015-06-26,4595,1
45,2015-06-26,4449,1
46,2015-06-26,4618,1
47,2015-06-26,6242,1
48,2015-06-26,3113,1
49,2015-06-26,7700,1
50,2015-06-26,3858,1
1,2015-06-25,3533,1
2,2015-06-25,4022,1
3,2015-06-25,5763,1
4,2015-06-25,7111,1
5,2015-06-25,3325,1
6,2015-06-25,3861,1
7,2015-06-25,6875,1
8,2015-06-25,5956,1
9,2015-06-25,6674,1
10,2015-06-25,5018,1
11,2015-06-25,6012,1
12,2015-06-25,6205,1
13,2015-06-25,5830,1
14,2015-06-25,5089,1
15,2015-06-25,4979,1
16,2015-06-25,6843,1
17,2015-06-25,4403,1
18,2015-06-25,6160,1
19,2015-06-25,5268,1
20,2015-06-25,8360,1
21,2015-06-25,3441,1
22,2015-06-25,3956,1
23,2015-06-25,3562,1
24,2015-06-25,8461,1
25,2015-06-25,9116,1
26,2015-06-25,4897,1
27,2015-06-25,7288,1
28,2015-06-25,3543,1
29,2015-06-25,6179,1
30,2015-06-25,3400,1
31,2015-06-25,4370,1
32,2015-06-25,3284,1
33,2015-06-25,6533,1
34,2015-06-25,7229,1
35,2015-06-25,9504,1
36,2015-06-25,8452,1
37,2015-06-25,4315,1
38,2015-06-25,4663,1
39,2015-06-25,4186,1
40,2015-06-25,3583,1
41,2015-06-25,4505,1
42,2015-06-25,8922,1
43,2015-06-25,5643,1
44,2015-06-25,4389,1
45,2015-06-25,4057,1
46,2015-06-25,4319,1
47,2015-06-25,6165,1
48,2015-06-25,2890,1
49,2015-06-25,5917,1
50,2015-06-25,3064,1
1,2015-06-24,3346,1
2,2015-06-24,4805,1
3,2015-06-24,5448,1
4,2015-06-24,8048,1
5,2015-06-24,4134,1
6,2015-06-24,3970,1
7,2015-06-24,6913,1
8,2015-06-24,5005,1
9,2015-06-24,6888,1
10,2015-06-24,4896,1
11,2015-06-24,5702,1
12,2015-06-24,5403,1
13,2015-06-24,3056,1
14,2015-06-24,5344,1
15,2015-06-24,5339,1
16,2015-06-24,6919,1
17,2015-06-24,4524,1
18,2015-06-24,6034,1
19,2015-06-24,6725,1
20,2015-06-24,8160,1
21,2015-06-24,3448,1
22,2015-06-24,4063,1
23,2015-06-24,4296,1
24,2015-06-24,9471,1
25,2015-06-24,9138,1
26,2015-06-24,4750,1
27,2015-06-24,8103,1
28,2015-06-24,3466,1
29,2015-06-24,7251,1
30,2015-06-24,3242,1
31,2015-06-24,4338,1
32,2015-06-24,3409,1
33,2015-06-24,6853,1
34,2015-06-24,6982,1
35,2015-06-24,8803,1
36,2015-06-24,8241,1
37,2015-06-24,4191,1
38,2015-06-24,4731,1
39,2015-06-24,3813,1
40,2015-06-24,3506,1
41,2015-06-24,4579,1
42,2015-06-24,10302,1
43,2015-06-24,5836,1
44,2015-06-24,4191,1
45,2015-06-24,3624,1
46,2015-06-24,3469,1
47,2015-06-24,5832,1
48,2015-06-24,2681,1
49,2015-06-24,6216,1
50,2015-06-24,3249,1
1,2015-06-23,3762,1
2,2015-06-23,4094,1
3,2015-06-23,6757,1
4,2015-06-23,7635,1
5,2015-06-23,3697,1
6,2015-06-23,3829,1
7,2015-06-23,7861,1
8,2015-06-23,5501,1
9,2015-06-23,5714,1
10,2015-06-23,5244,1
11,2015-06-23,6003,1
12,2015-06-23,6046,1
13,2015-06-23,3681,1
14,2015-06-23,5346,1
15,2015-06-23,5143,1
16,2015-06-23,7392,1
17,2015-06-23,5203,1
18,2015-06-23,5755,1
19,2015-06-23,6162,1
20,2015-06-23,8512,1
21,2015-06-23,3981,1
22,2015-06-23,4132,1
23,2015-06-23,3913,1
24,2015-06-23,7483,1
25,2015-06-23,9788,1
26,2015-06-23,5306,1
27,2015-06-23,8175,1
28,2015-06-23,3791,1
29,2015-06-23,6875,1
30,2015-06-23,3584,1
31,2015-06-23,4327,1
32,2015-06-23,3752,1
33,2015-06-23,7170,1
34,2015-06-23,6324,1
35,2015-06-23,8659,1
36,2015-06-23,8768,1
37,2015-06-23,4368,1
38,2015-06-23,4229,1
39,2015-06-23,3573,1
40,2015-06-23,3798,1
41,2015-06-23,4926,1
42,2015-06-23,8742,1
43,2015-06-23,5903,1
44,2015-06-23,3557,1
45,2015-06-23,3313,1
46,2015-06-23,4160,1
47,2015-06-23,6347,1
48,2015-06-23,2817,1
49,2015-06-23,5629,1
50,2015-06-23,2971,1
1,2015-06-22,3846,1
2,2015-06-22,4123,1
3,2015-06-22,5840,1
4,2015-06-22,9118,1
5,2015-06-22,3827,1
6,2015-06-22,3641,1
7,2015-06-22,7917,1
8,2015-06-22,4796,1
9,2015-06-22,6121,1
10,2015-06-22,4264,1
11,2015-06-22,6155,1
12,2015-06-22,5525,1
13,2015-06-22,2603,1
14,2015-06-22,4687,1
15,2015-06-22,5513,1
16,2015-06-22,7850,1
17,2015-06-22,4926,1
18,2015-06-22,5818,1
19,2015-06-22,5808,1
20,2015-06-22,7826,1
21,2015-06-22,4000,1
22,2015-06-22,4093,1
23,2015-06-22,3968,1
24,2015-06-22,7579,1
25,2015-06-22,10972,1
26,2015-06-22,5458,1
27,2015-06-22,7710,1
28,2015-06-22,3516,1
29,2015-06-22,6798,1
30,2015-06-22,3010,1
31,2015-06-22,4779,1
32,2015-06-22,3619,1
33,2015-06-22,6871,1
34,2015-06-22,7389,1
35,2015-06-22,9750,1
36,2015-06-22,9140,1
37,2015-06-22,5061,1
38,2015-06-22,4676,1
39,2015-06-22,3794,1
40,2015-06-22,3183,1
41,2015-06-22,5190,1
42,2015-06-22,8284,1
43,2015-06-22,5993,1
44,2015-06-22,4010,1
45,2015-06-22,4043,1
46,2015-06-22,3792,1
47,2015-06-22,6812,1
48,2015-06-22,2697,1
49,2015-06-22,5562,1
50,2015-06-22,2901,1
1,2015-06-20,4097,1
2,2015-06-20,3020,1
3,2015-06-20,3891,1
4,2015-06-20,9374,1
5,2015-06-20,2088,1
6,2015-06-20,2793,1
7,2015-06-20,5572,1
8,2015-06-20,3611,1
9,2015-06-20,6179,1
10,2015-06-20,4736,1
11,2015-06-20,5293,1
12,2015-06-20,6602,1
13,2015-06-20,4391,1
14,2015-06-20,3472,1
15,2015-06-20,5405,1
16,2015-06-20,5696,1
17,2015-06-20,2480,1
18,2015-06-20,4671,1
19,2015-06-20,4801,1
20,2015-06-20,5199,1
21,2015-06-20,4665,1
22,2015-06-20,3603,1
23,2015-06-20,4426,1
24,2015-06-20,7714,1
25,2015-06-20,8067,1
26,2015-06-20,6367,1
27,2015-06-20,7350,1
28,2015-06-20,1830,1
29,2015-06-20,8117,1
30,2015-06-20,3622,1
31,2015-06-20,5032,1
32,2015-06-20,2215,1
33,2015-06-20,8094,1
34,2015-06-20,7400,1
35,2015-06-20,8387,1
36,2015-06-20,9916,1
37,2015-06-20,7066,1
38,2015-06-20,7041,1
39,2015-06-20,2753,1
40,2015-06-20,4532,1
41,2015-06-20,6457,1
42,2015-06-20,8482,1
43,2015-06-20,4560,1
44,2015-06-20,4108,1
45,2015-06-20,5313,1
46,2015-06-20,4812,1
47,2015-06-20,5430,1
48,2015-06-20,2503,1
49,2015-06-20,6785,1
50,2015-06-20,4189,1
1,2015-06-19,4202,1
2,2015-06-19,4926,1
3,2015-06-19,8074,1
4,2015-06-19,9686,1
5,2015-06-19,5711,1
6,2015-06-19,5464,1
7,2015-06-19,9677,1
8,2015-06-19,6773,1
9,2015-06-19,7849,1
10,2015-06-19,6191,1
11,2015-06-19,6592,1
12,2015-06-19,8836,1
13,2015-06-19,5546,1
14,2015-06-19,6239,1
15,2015-06-19,7851,1
16,2015-06-19,8580,1
17,2015-06-19,6820,1
18,2015-06-19,8270,1
19,2015-06-19,8508,1
20,2015-06-19,8505,1
21,2015-06-19,7499,1
22,2015-06-19,5765,1
23,2015-06-19,6435,1
24,2015-06-19,11395,1
25,2015-06-19,10679,1
26,2015-06-19,7730,1
27,2015-06-19,11190,1
28,2015-06-19,5100,1
29,2015-06-19,8746,1
30,2015-06-19,3668,1
31,2015-06-19,5881,1
32,2015-06-19,5085,1
33,2015-06-19,8165,1
34,2015-06-19,8348,1
35,2015-06-19,12160,1
36,2015-06-19,9326,1
37,2015-06-19,8189,1
38,2015-06-19,6571,1
39,2015-06-19,4907,1
40,2015-06-19,4462,1
41,2015-06-19,6050,1
42,2015-06-19,10251,1
43,2015-06-19,7486,1
44,2015-06-19,5724,1
45,2015-06-19,5888,1
46,2015-06-19,6473,1
47,2015-06-19,7509,1
48,2015-06-19,4319,1
49,2015-06-19,8387,1
50,2015-06-19,4837,1
1,2015-06-18,4645,1
2,2015-06-18,5154,1
3,2015-06-18,7537,1
4,2015-06-18,8880,1
5,2015-06-18,4924,1
6,2015-06-18,4405,1
7,2015-06-18,8955,1
8,2015-06-18,7302,1
9,2015-06-18,8098,1
10,2015-06-18,5829,1
11,2015-06-18,6637,1
12,2015-06-18,8058,1
13,2015-06-18,5047,1
14,2015-06-18,5918,1
15,2015-06-18,6786,1
16,2015-06-18,7026,1
17,2015-06-18,7241,1
18,2015-06-18,7818,1
19,2015-06-18,7911,1
20,2015-06-18,9105,1
21,2015-06-18,6318,1
22,2015-06-18,4545,1
23,2015-06-18,5879,1
24,2015-06-18,9734,1
25,2015-06-18,11233,1
26,2015-06-18,8043,1
27,2015-06-18,10496,1
28,2015-06-18,5634,1
29,2015-06-18,9408,1
30,2015-06-18,4482,1
31,2015-06-18,5984,1
32,2015-06-18,4152,1
33,2015-06-18,8856,1
34,2015-06-18,8451,1
35,2015-06-18,13133,1
36,2015-06-18,9491,1
37,2015-06-18,6953,1
38,2015-06-18,5647,1
39,2015-06-18,4923,1
40,2015-06-18,4650,1
41,2015-06-18,7141,1
42,2015-06-18,11218,1
43,2015-06-18,6901,1
44,2015-06-18,4859,1
45,2015-06-18,5481,1
46,2015-06-18,5787,1
47,2015-06-18,7721,1
48,2015-06-18,3441,1
49,2015-06-18,7760,1
50,2015-06-18,5401,1
1,2015-06-17,4000,1
2,2015-06-17,6924,1
3,2015-06-17,8524,1
4,2015-06-17,9685,1
5,2015-06-17,5632,1
6,2015-06-17,5135,1
7,2015-06-17,9041,1
8,2015-06-17,7751,1
9,2015-06-17,8045,1
10,2015-06-17,6338,1
11,2015-06-17,8557,1
12,2015-06-17,10070,1
13,2015-06-17,5885,1
14,2015-06-17,6108,1
15,2015-06-17,7026,1
16,2015-06-17,9922,1
17,2015-06-17,7672,1
18,2015-06-17,8194,1
19,2015-06-17,9076,1
20,2015-06-17,9647,1
21,2015-06-17,5302,1
22,2015-06-17,5407,1
23,2015-06-17,5886,1
24,2015-06-17,10717,1
25,2015-06-17,12022,1
26,2015-06-17,7037,1
27,2015-06-17,11877,1
28,2015-06-17,5316,1
29,2015-06-17,9075,1
30,2015-06-17,4213,1
31,2015-06-17,6306,1
32,2015-06-17,5405,1
33,2015-06-17,8899,1
34,2015-06-17,8482,1
35,2015-06-17,13833,1
36,2015-06-17,9866,1
37,2015-06-17,6197,1
38,2015-06-17,7538,1
39,2015-06-17,5593,1
40,2015-06-17,4398,1
41,2015-06-17,5709,1
42,2015-06-17,12636,1
43,2015-06-17,7895,1
44,2015-06-17,5812,1
45,2015-06-17,6129,1
46,2015-06-17,6353,1
47,2015-06-17,9298,1
48,2015-06-17,3895,1
49,2015-06-17,7977,1
50,2015-06-17,4485,1
1,2015-06-16,4852,1
2,2015-06-16,6243,1
3,2015-06-16,9780,1
4,2015-06-16,10671,1
5,2015-06-16,6354,1
6,2015-06-16,5804,1
7,2015-06-16,11151,1
8,2015-06-16,8386,1
9,2015-06-16,9078,1
10,2015-06-16,6681,1
11,2015-06-16,8810,1
12,2015-06-16,9626,1
13,2015-06-16,7159,1
14,2015-06-16,7071,1
15,2015-06-16,8600,1
16,2015-06-16,10333,1
17,2015-06-16,8129,1
18,2015-06-16,8488,1
19,2015-06-16,8467,1
20,2015-06-16,10223,1
21,2015-06-16,7567,1
22,2015-06-16,6523,1
23,2015-06-16,6911,1
24,2015-06-16,11824,1
25,2015-06-16,12278,1
26,2015-06-16,7485,1
27,2015-06-16,13517,1
28,2015-06-16,6464,1
29,2015-06-16,10375,1
30,2015-06-16,5958,1
31,2015-06-16,6906,1
32,2015-06-16,5221,1
33,2015-06-16,9792,1
34,2015-06-16,9036,1
35,2015-06-16,15392,1
36,2015-06-16,11218,1
37,2015-06-16,7646,1
38,2015-06-16,7795,1
39,2015-06-16,6519,1
40,2015-06-16,4985,1
41,2015-06-16,6407,1
42,2015-06-16,13845,1
43,2015-06-16,8927,1
44,2015-06-16,7358,1
45,2015-06-16,6190,1
46,2015-06-16,6652,1
47,2015-06-16,9007,1
